Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/module/main/model_eval::load_model/densenet121_multi::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/",848,0,0,20144569,20144569.0,20144569,20144569,0,0.0,0,0,20144569,20144569.0,20144569,20144569,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/",833,0,0,19704243,19704243.0,19704243,19704243,0,0.0,0,0,19704243,19704243.0,19704243,19704243,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/Conv2d::_load_from_state_dict/",13,0,0,181819,181819.0,181819,181819,0,0.0,0,0,181819,181819.0,181819,181819,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/Conv2d::_load_from_state_dict/BatchNorm2d::_load_from_state_dict/",10,0,0,57280,57280.0,57280,57280,0,0.0,0,0,57280,57280.0,57280,57280,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/Linear::_load_from_state_dict/",2,0,0,258507,258507.0,258507,258507,0,0.0,0,0,258507,258507.0,258507,258507,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::__init__/densenet121/_densenet/_load_state_dict/load_state_dict_from_url/",1,0,0,212318292,212318292.0,212318292,212318292,0,0.0,0,0,212318292,212318292.0,212318292,212318292,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/",727,0,0,1967070439,1967070439.0,1967070439,1967070439,2524909,2524909.0,2524909,2524909,233914822,233914822.0,233914822,233914822,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/",727,0,0,1967070439,1967070439.0,1967070439,1967070439,2524909,2524909.0,2524909,2524909,233914822,233914822.0,233914822,233914822,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/",727,0,0,1967070439,1967070439.0,1967070439,1967070439,2524909,2524909.0,2524909,2524909,233914822,233914822.0,233914822,233914822,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/",725,0,0,1967002660,1967002660.0,1967002660,1967002660,2520685,2520685.0,2520685,2520685,233877593,233877593.0,233877593,233877593,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/",714,0,0,30700245,30700245.0,30700245,30700245,2503406,2503406.0,2503406,2503406,13226584,13226584.0,13226584,13226584,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/BatchNorm2d::_apply/",696,0,0,29450034,29450034.0,29450034,29450034,2257772,2257772.0,2257772,2257772,12889355,12889355.0,12889355,12889355,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/BatchNorm2d::_apply/lambda/",348,0,0,18690393,18690393.0,18690393,18690393,1821890,1821890.0,1821890,1821890,6691158,6691158.0,6691158,6691158,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/BatchNorm2d::_apply/lambda[2]/",348,0,0,10759641,10759641.0,10759641,10759641,435882,435882.0,435882,435882,6198197,6198197.0,6198197,6198197,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/lambda/",9,0,0,971531,971531.0,971531,971531,234145,234145.0,234145,234145,177889,177889.0,177889,177889,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/lambda[2]/",9,0,0,278680,278680.0,278680,278680,11489,11489.0,11489,11489,159340,159340.0,159340,159340,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/lambda/",5,0,0,1936102256,1936102256.0,1936102256,1936102256,9664,9664.0,9664,9664,220530609,220530609.0,220530609,220530609,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/Conv2d::_apply/lambda[2]/",6,0,0,200159,200159.0,200159,200159,7615,7615.0,7615,7615,120400,120400.0,120400,120400,0,0.0,0,0
"/module/main/model_eval::load_model/densenet121_multi::cuda/densenet121_multi::_apply/Sequential::_apply/lambda/",2,0,0,67779,67779.0,67779,67779,4224,4224.0,4224,4224,37229,37229.0,37229,37229,0,0.0,0,0
"/module/main/model_eval::load_model[2]/",3760,0,0,923728540,923728540.0,923728540,923728540,6910423,6910423.0,6910423,6910423,880912146,880912146.0,880912146,880912146,367417639,367417639.0,367417639,367417639
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/",2305,0,0,507906326,507906326.0,507906326,507906326,0,0.0,0,0,507904226,507904226.0,507904226,507904226,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/Linear::__init__/",2,0,0,49089,49089.0,49089,49089,0,0.0,0,0,49089,49089.0,49089,49089,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/Linear::__init__/Linear::reset_parameters/",2,0,0,49089,49089.0,49089,49089,0,0.0,0,0,49089,49089.0,49089,49089,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/Linear::__init__/Linear::reset_parameters/kaiming_uniform_/",1,0,0,44659,44659.0,44659,44659,0,0.0,0,0,44659,44659.0,44659,44659,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/Linear::__init__/Linear::reset_parameters/uniform_/",1,0,0,4430,4430.0,4430,4430,0,0.0,0,0,4430,4430.0,4430,4430,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/Linear::__init__/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,4430,4430.0,4430,4430,0,0.0,0,0,4430,4430.0,4430,4430,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/",2302,0,0,507829868,507829868.0,507829868,507829868,0,0.0,0,0,507829868,507829868.0,507829868,507829868,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/",2302,0,0,507829868,507829868.0,507829868,507829868,0,0.0,0,0,507829868,507829868.0,507829868,507829868,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/",1453,0,0,91457862,91457862.0,91457862,91457862,0,0.0,0,0,91457862,91457862.0,91457862,91457862,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/",8,0,0,55300,55300.0,55300,55300,0,0.0,0,0,55300,55300.0,55300,55300,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/",8,0,0,55300,55300.0,55300,55300,0,0.0,0,0,55300,55300.0,55300,55300,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,22940,22940.0,22940,22940,0,0.0,0,0,22940,22940.0,22940,22940,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,15370,15370.0,15370,15370,0,0.0,0,0,15370,15370.0,15370,15370,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,4920,4920.0,4920,4920,0,0.0,0,0,4920,4920.0,4920,4920,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,4920,4920.0,4920,4920,0,0.0,0,0,4920,4920.0,4920,4920,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2650,2650.0,2650,2650,0,0.0,0,0,2650,2650.0,2650,2650,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[2]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2650,2650.0,2650,2650,0,0.0,0,0,2650,2650.0,2650,2650,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/",8,0,0,41729,41729.0,41729,41729,0,0.0,0,0,41729,41729.0,41729,41729,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/",8,0,0,41729,41729.0,41729,41729,0,0.0,0,0,41729,41729.0,41729,41729,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",5,0,0,20050,20050.0,20050,20050,0,0.0,0,0,20050,20050.0,20050,20050,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",3,0,0,11650,11650.0,11650,11650,0,0.0,0,0,11650,11650.0,11650,11650,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",1,0,0,5510,5510.0,5510,5510,0,0.0,0,0,5510,5510.0,5510,5510,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",1,0,0,5510,5510.0,5510,5510,0,0.0,0,0,5510,5510.0,5510,5510,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",1,0,0,2890,2890.0,2890,2890,0,0.0,0,0,2890,2890.0,2890,2890,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/BatchNorm2d::__init__[5]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",1,0,0,2890,2890.0,2890,2890,0,0.0,0,0,2890,2890.0,2890,2890,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/",1,0,0,68890,68890.0,68890,68890,0,0.0,0,0,68890,68890.0,68890,68890,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/",1,0,0,68890,68890.0,68890,68890,0,0.0,0,0,68890,68890.0,68890,68890,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",1,0,0,68890,68890.0,68890,68890,0,0.0,0,0,68890,68890.0,68890,68890,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/",2,0,0,7210068,7210068.0,7210068,7210068,0,0.0,0,0,7210068,7210068.0,7210068,7210068,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/",2,0,0,7210068,7210068.0,7210068,7210068,0,0.0,0,0,7210068,7210068.0,7210068,7210068,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/kaiming_uniform_/",1,0,0,7199009,7199009.0,7199009,7199009,0,0.0,0,0,7199009,7199009.0,7199009,7199009,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/",1,0,0,11059,11059.0,11059,11059,0,0.0,0,0,11059,11059.0,11059,11059,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/Linear::__init__[6]/Linear::reset_parameters/uniform_/_no_grad_uniform_/",1,0,0,11059,11059.0,11059,11059,0,0.0,0,0,11059,11059.0,11059,11059,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/",1044,0,0,44386811,44386811.0,44386811,44386811,0,0.0,0,0,44386811,44386811.0,44386811,44386811,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/",1044,0,0,44386811,44386811.0,44386811,44386811,0,0.0,0,0,44386811,44386811.0,44386811,44386811,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/",464,0,0,2415851,2415851.0,2415851,2415851,0,0.0,0,0,2415851,2415851.0,2415851,2415851,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,1169639,1169639.0,1169639,1169639,0,0.0,0,0,1169639,1169639.0,1169639,1169639,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",174,0,0,684691,684691.0,684691,684691,0,0.0,0,0,684691,684691.0,684691,684691,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",58,0,0,311060,311060.0,311060,311060,0,0.0,0,0,311060,311060.0,311060,311060,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",58,0,0,311060,311060.0,311060,311060,0,0.0,0,0,311060,311060.0,311060,311060,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",58,0,0,173888,173888.0,173888,173888,0,0.0,0,0,173888,173888.0,173888,173888,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",58,0,0,173888,173888.0,173888,173888,0,0.0,0,0,173888,173888.0,173888,173888,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/",464,0,0,2383875,2383875.0,2383875,2383875,0,0.0,0,0,2383875,2383875.0,2383875,2383875,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/",464,0,0,2383875,2383875.0,2383875,2383875,0,0.0,0,0,2383875,2383875.0,2383875,2383875,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,1146815,1146815.0,1146815,1146815,0,0.0,0,0,1146815,1146815.0,1146815,1146815,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",174,0,0,678891,678891.0,678891,678891,0,0.0,0,0,678891,678891.0,678891,678891,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",58,0,0,307158,307158.0,307158,307158,0,0.0,0,0,307158,307158.0,307158,307158,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",58,0,0,307158,307158.0,307158,307158,0,0.0,0,0,307158,307158.0,307158,307158,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",58,0,0,160766,160766.0,160766,160766,0,0.0,0,0,160766,160766.0,160766,160766,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",58,0,0,160766,160766.0,160766,160766,0,0.0,0,0,160766,160766.0,160766,160766,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/",58,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/Conv2d::__init__/",58,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/",58,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",58,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0,25910464,25910464.0,25910464,25910464,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/",58,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/Conv2d::__init__/",58,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/Conv2d::__init__/Conv2d::reset_parameters/",58,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",58,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0,13676621,13676621.0,13676621,13676621,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/",27,0,0,4581325,4581325.0,4581325,4581325,0,0.0,0,0,4581325,4581325.0,4581325,4581325,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/",24,0,0,127189,127189.0,127189,127189,0,0.0,0,0,127189,127189.0,127189,127189,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",15,0,0,60550,60550.0,60550,60550,0,0.0,0,0,60550,60550.0,60550,60550,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",9,0,0,35070,35070.0,35070,35070,0,0.0,0,0,35070,35070.0,35070,35070,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",3,0,0,16640,16640.0,16640,16640,0,0.0,0,0,16640,16640.0,16640,16640,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",3,0,0,16640,16640.0,16640,16640,0,0.0,0,0,16640,16640.0,16640,16640,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",3,0,0,8840,8840.0,8840,8840,0,0.0,0,0,8840,8840.0,8840,8840,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",3,0,0,8840,8840.0,8840,8840,0,0.0,0,0,8840,8840.0,8840,8840,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/",3,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/Conv2d::__init__/",3,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/",3,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",3,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0,4454136,4454136.0,4454136,4454136,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/constant_/",121,0,0,641892,641892.0,641892,641892,0,0.0,0,0,641892,641892.0,641892,641892,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/constant_/_no_grad_fill_/",121,0,0,641892,641892.0,641892,641892,0,0.0,0,0,641892,641892.0,641892,641892,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/constant_[2]/",121,0,0,548614,548614.0,548614,548614,0,0.0,0,0,548614,548614.0,548614,548614,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/constant_[2]/_no_grad_fill_/",121,0,0,548614,548614.0,548614,548614,0,0.0,0,0,548614,548614.0,548614,548614,0,0.0,0,0
"/module/main/model_eval::load_model[2]/densenet121_multi::__init__/densenet121/_densenet/DenseNet::__init__/constant_[3]/",1,0,0,4610,4610.0,4610,4610,0,0.0,0,0,4610,4610.0,4610,4610,0,0.0,0,0
