Group Op Report
Name,Num Calls Aggregated,Num TC Eligible Ops,Num Ops Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns)
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/",464,0,0,2222713,2222713.0,2222713,2222713,0,0.0,0,0,2222713,2222713.0,2222713,2222713,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,971914,971914.0,971914,971914,0,0.0,0,0,971914,971914.0,971914,971914,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",174,0,0,571676,571676.0,571676,571676,0,0.0,0,0,571676,571676.0,571676,571676,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",58,0,0,273109,273109.0,273109,273109,0,0.0,0,0,273109,273109.0,273109,273109,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",58,0,0,273109,273109.0,273109,273109,0,0.0,0,0,273109,273109.0,273109,273109,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",58,0,0,127129,127129.0,127129,127129,0,0.0,0,0,127129,127129.0,127129,127129,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",58,0,0,127129,127129.0,127129,127129,0,0.0,0,0,127129,127129.0,127129,127129,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/",464,0,0,2089664,2089664.0,2089664,2089664,0,0.0,0,0,2089664,2089664.0,2089664,2089664,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/",464,0,0,2089664,2089664.0,2089664,2089664,0,0.0,0,0,2089664,2089664.0,2089664,2089664,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",290,0,0,967280,967280.0,967280,967280,0,0.0,0,0,967280,967280.0,967280,967280,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",174,0,0,567393,567393.0,567393,567393,0,0.0,0,0,567393,567393.0,567393,567393,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",58,0,0,277298,277298.0,277298,277298,0,0.0,0,0,277298,277298.0,277298,277298,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",58,0,0,277298,277298.0,277298,277298,0,0.0,0,0,277298,277298.0,277298,277298,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",58,0,0,122589,122589.0,122589,122589,0,0.0,0,0,122589,122589.0,122589,122589,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/BatchNorm2d::__init__[3]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",58,0,0,122589,122589.0,122589,122589,0,0.0,0,0,122589,122589.0,122589,122589,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/",58,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/Conv2d::__init__/",58,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/",58,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",58,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0,28204767,28204767.0,28204767,28204767,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/",58,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/Conv2d::__init__/",58,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/Conv2d::__init__/Conv2d::reset_parameters/",58,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_DenseBlock::__init__[3]/_DenseLayer::__init__/Conv2d::__init__[4]/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",58,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0,15055155,15055155.0,15055155,15055155,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/",27,0,0,4879508,4879508.0,4879508,4879508,0,0.0,0,0,4879508,4879508.0,4879508,4879508,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/",24,0,0,115310,115310.0,115310,115310,0,0.0,0,0,115310,115310.0,115310,115310,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/",15,0,0,50640,50640.0,50640,50640,0,0.0,0,0,50640,50640.0,50640,50640,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/BatchNorm2d::reset_running_stats/",9,0,0,29590,29590.0,29590,29590,0,0.0,0,0,29590,29590.0,29590,29590,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/",3,0,0,14670,14670.0,14670,14670,0,0.0,0,0,14670,14670.0,14670,14670,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/ones_/_no_grad_fill_/",3,0,0,14670,14670.0,14670,14670,0,0.0,0,0,14670,14670.0,14670,14670,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/",3,0,0,6380,6380.0,6380,6380,0,0.0,0,0,6380,6380.0,6380,6380,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/BatchNorm2d::__init__/BatchNorm2d::reset_parameters/zeros_/_no_grad_zero_/",3,0,0,6380,6380.0,6380,6380,0,0.0,0,0,6380,6380.0,6380,6380,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/",3,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/Conv2d::__init__/",3,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/",3,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/_Transition::__init__[4]/Conv2d::__init__[2]/Conv2d::__init__/Conv2d::reset_parameters/kaiming_uniform_/",3,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0,4764198,4764198.0,4764198,4764198,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/constant_/",121,0,0,588303,588303.0,588303,588303,0,0.0,0,0,588303,588303.0,588303,588303,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/constant_/_no_grad_fill_/",121,0,0,588303,588303.0,588303,588303,0,0.0,0,0,588303,588303.0,588303,588303,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/constant_[2]/",121,0,0,497368,497368.0,497368,497368,0,0.0,0,0,497368,497368.0,497368,497368,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/constant_[2]/_no_grad_fill_/",121,0,0,497368,497368.0,497368,497368,0,0.0,0,0,497368,497368.0,497368,497368,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/constant_[3]/",1,0,0,4380,4380.0,4380,4380,0,0.0,0,0,4380,4380.0,4380,4380,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/constant_[3]/_no_grad_fill_/",1,0,0,4380,4380.0,4380,4380,0,0.0,0,0,4380,4380.0,4380,4380,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/DenseNet::__init__/kaiming_normal_/",120,0,0,34165746,34165746.0,34165746,34165746,0,0.0,0,0,34165746,34165746.0,34165746,34165746,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/",849,0,0,258578371,258578371.0,258578371,258578371,0,0.0,0,0,258578371,258578371.0,258578371,258578371,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/",848,0,0,65466612,65466612.0,65466612,65466612,0,0.0,0,0,65466612,65466612.0,65466612,65466612,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/",848,0,0,65466612,65466612.0,65466612,65466612,0,0.0,0,0,65466612,65466612.0,65466612,65466612,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/",833,0,0,64597048,64597048.0,64597048,64597048,0,0.0,0,0,64597048,64597048.0,64597048,64597048,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/Conv2d::_load_from_state_dict/",13,0,0,180760,180760.0,180760,180760,0,0.0,0,0,180760,180760.0,180760,180760,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/Conv2d::_load_from_state_dict/BatchNorm2d::_load_from_state_dict/",10,0,0,52890,52890.0,52890,52890,0,0.0,0,0,52890,52890.0,52890,52890,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/Linear::_load_from_state_dict/",2,0,0,688804,688804.0,688804,688804,0,0.0,0,0,688804,688804.0,688804,688804,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::__init__/densenet121/_densenet/_load_state_dict/load_state_dict_from_url/",1,0,0,193111759,193111759.0,193111759,193111759,0,0.0,0,0,193111759,193111759.0,193111759,193111759,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/",727,0,0,2452531694,2452531694.0,2452531694,2452531694,2528890,2528890.0,2528890,2528890,17664086,17664086.0,17664086,17664086,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/",727,0,0,2452531694,2452531694.0,2452531694,2452531694,2528890,2528890.0,2528890,2528890,17664086,17664086.0,17664086,17664086,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/",727,0,0,2452531694,2452531694.0,2452531694,2452531694,2528890,2528890.0,2528890,2528890,17664086,17664086.0,17664086,17664086,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/",725,0,0,2452464725,2452464725.0,2452464725,2452464725,2524250,2524250.0,2524250,2524250,17628727,17628727.0,17628727,17628727,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/",714,0,0,29729594,29729594.0,29729594,29729594,2506489,2506489.0,2506489,2506489,12841099,12841099.0,12841099,12841099,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/BatchNorm2d::_apply/",696,0,0,28594734,28594734.0,28594734,28594734,2294584,2294584.0,2294584,2294584,12511982,12511982.0,12511982,12511982,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/BatchNorm2d::_apply/lambda/",348,0,0,17899157,17899157.0,17899157,17899157,1848914,1848914.0,1848914,1848914,6475535,6475535.0,6475535,6475535,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/BatchNorm2d::_apply/lambda[2]/",348,0,0,10695577,10695577.0,10695577,10695577,445670,445670.0,445670,445670,6036447,6036447.0,6036447,6036447,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/lambda/",9,0,0,856153,856153.0,856153,856153,200193,200193.0,200193,200193,170520,170520.0,170520,170520,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/_DenseLayer::_apply/lambda[2]/",9,0,0,278707,278707.0,278707,278707,11712,11712.0,11712,11712,158597,158597.0,158597,158597,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/lambda/",5,0,0,2422547672,2422547672.0,2422547672,2422547672,9984,9984.0,9984,9984,4680269,4680269.0,4680269,4680269,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/Conv2d::_apply/lambda[2]/",6,0,0,187459,187459.0,187459,187459,7777,7777.0,7777,7777,107359,107359.0,107359,107359,0,0.0,0,0
"/module/stroke_predict/load_model/densenet121_stroke::cuda/densenet121_stroke::_apply/Sequential::_apply/lambda/",2,0,0,66969,66969.0,66969,66969,4640,4640.0,4640,4640,35359,35359.0,35359,35359,0,0.0,0,0
"NCCL/",31,0,0,644697419,644697419.0,644697419,644697419,8570094,8570094.0,8570094,8570094,226727738,226727738.0,226727738,226727738,163674115,163674115.0,163674115,163674115
"_CompleteModel_",6040,484,226,34315285173,34315285173.0,34315285173,34315285173,441547145,441547145.0,441547145,441547145,10225564821,10225564821.0,10225564821,10225564821,14311679234,14311679234.0,14311679234,14311679234
